6%; -10% Hydroksyetyloskrobia 200/0,5 Baxter | 11145525	1 ml roztw. do inf. zawiera 60 mg lub 100 mg hydroksyetyloskrobi.
Rabelinz; Zulbex; Zulbex - (IR); Zulbex - (IR) | 11118379; 26103573; 37332314; 37713379	1 tabl. dojelitowa zawiera 10 mg lub 20 mg rabeprazolu sodowego, co odpowiada 9,42 mg lub 18,85 mg rabeprazolu.
Raenom | 33903645	1 tabl. powl. zawiera 5 mg lub 7,5 mg iwabradyny.
Ramizek Combi | 24401978	1 kaps. zawiera 5 mg lub 10 mg ramiprylu oraz 5 mg lub 10 mg amlodypiny w postaci amlodypiny bezylanu.
Ramizek HCT | 27794589	1 tabl. zawiera 2,5 lub 5 mg ramiprylu i 12,5 lub 25 mg hydrochlorotiazydu.
Ramoclav | 21358682	1 tabl. powl. zawiera 1004,3 mg amoksycyliny trójwodnej, co odpowiada 875 mg amoksycyliny oraz 148,9 mg klawulanianu potasu co odpowiada 125 mg kwasu klawulanowego.
Ramve<sup>®</sup> 2,5 mg; -5 mg; -10 mg | 4494846	1 kaps. twarda zawiera 2,5 mg, 5 mg lub 10 mg ramiprylu.
Ranexa | 20835002	1 tabl. zawiera 375 mg lub 500 mg ranolazyny.
Ranloc | 9917812	1 tabl. dojelitowa zawiera 20 mg lub 40 mg pantoprazolu (w postaci 22,6 mg lub 45,2 mg pantoprazolu sodowego półtorawodnego).
Ranolteril | 27788530	1 tabl. powlekana zawiera 1 lub 2 mg winianu tolterodyny, co odpowiada 0,68 lub 1,37 mg tolterodyny.
Ranperidon | 7736328	1 tabl. ulegająca rozpadowi w jamie ustnej zawiera 1 mg, 2 mg, 3 mg lub 4 mg rysperydonu.
Rapamune | 2682	1 tabl. lub 1 ml roztworu doustnego zawiera 1 mg syrolimusa.
Raponer | 19693430	1 tabl. o przedł. uwalnianiu zawiera 2 mg, 4 mg lub 8 mg ropinirolu (w postaci chlorowodorku).
Rapydan<sup>®</sup> | 6502678	1 plaster leczniczy zawiera 70 mg lidokainy i 70 mg tetrakainy.
ReQuip<sup>™</sup> | 2716	1 tabl. powl. zawiera 0,25 mg, 0,5 mg, 1 mg, 2 mg lub 5 mg ropinirolu w postaci chlorowodorku ropinirolu.
Reasec<sup>®</sup> | 2687	1 tabl. zawiera 2,5 mg difenoksylatu chlorowodorku i 0,025 mg atropiny siarczanu.
Regulon<sup>®</sup>; Regulon<sup>®</sup> - (IR); Regulon<sup>®</sup> - (IR) | 2697; 37344172; 37724856	1 tabl. zawiera 0,03 mg etynoloestradiolu oraz 0,15 mg dezogestrelu.
Relanium<sup>®</sup> | 100405	1 tabl. zawiera 2 mg lub 5 mg diazepamu.
Relpax | 2448286	1 tabl. powl. zawiera 20 mg lub 40 mg eletryptanu, w postaci bromowodorku eletryptanu.
Relsed<sup>®</sup> | 2705	1 wlewka doodbytnicza (2,5 ml) zawiera 5 mg lub 10 mg diazepamu.
Reltebon | 25017330	1 tabl. o przedłużonym uwalnianiu zawiera 5 mg, 10 mg, 20 mg, 40 mg lub 80 mg oksykodonu chlorowodorku.
Remeron<sup>®</sup> | 2706	1 tabl. powl. zawiera 30 mg lub 45 mg mirtazapiny.
Remifentanil B.Braun | 24805937	1 fiol. preparatu zawiera 1 mg, 2 mg lub 5 mg remifentanylu w postaci chlorowodorku remifentanylu.
Remirta Oro | 4943637	1 tabl., ulegająca rozpadowi w jamie ustnej zawiera 30 mg lub 40 mg mirtazapiny.
Remodulin | 11149403	1 ml zawiera 1 mg, 2,5 mg, 5 mg lub 10 mg treprostynilu, w postaci treprostynilu sodowego.
Repaglinide Accord | 12278147	1 tabl. zawiera 0,5 mg, 1 mg lub 2mg repaglinidu.
Repirol SR | 18678197	1 tabl. zawiera 2 mg, 4 mg lub 8 mg ropinirolu (w postaci ropinirolu chlorowodorku).
Requip-Modutab | 8372025	1 tabl. o przedłużonym uwalnianiu zawiera 2 mg, 4 mg lub 8 mg ropinirolu.
Reseligo | 30248002	1 implant zawiera 3,6 mg lub 10,8 mg gosereliny (w postaci gosereliny octanu).
Retrovir<sup>®</sup> | 2723	1 kapsułka zawiera 100 mg lub 250 mg zydowudyny. 5 ml roztworu doustnego zawiera 50 mg zydowudyny.
Revival Plus | 11149485	1 tabl. powl. zawiera 20 mg olmesartanu medoksomilu i 12,5 mg lub 25 mg hydrochlorotiazydu.
Revlimid<sup>®</sup> | 6491295	1 kaps. zawiera 5 mg, 10 mg, 15 mg lub 25 mg lenalidomidu.
Revolade | 13582789	1 tabl. powl. zawiera eltrombopag z olaminą w ilości odpowiadającej 25 mg lub 50 mg eltrombopagu.
Reyataz | 11787755	1 kaps. zawiera 100 mg lub 200 mg atazanawiru (w postaci siarczanu).
Rhinafen | 11149510	1 tabl. zawiera: 200 mg ibuprofenu oraz 30 mg chlorowodorku pseudoefedryny.
Rhinocort<sup>®</sup> | 213698	1 dawka zawiesiny (0,05 ml) zawiera 32 µg lub 64 µg budezonidu zmikronizowanego.
Ridlip | 18281639	1 tabl. zawiera 5,198 mg, 10,395 mg, 20,790 mg lub 41,581 mg soli wapniowej rozuwastatyny, co odpowiada 5 mg, 10 mg, 20 mg lub 40 mg rozuwastatyny.
Rifamazid<sup>®</sup> | 2741	1 kaps. twarda zawiera 150 mg lub 300 mg ryfampicyny i 100 mg lub 150 mg izoniazydu.
Rifampicyna TZF | 2742	1 kaps. zawiera 150 mg lub 300 mg ryfampicyny.
Rigevidon<sup>®</sup>; Rigevidon<sup>®</sup> - (IR) | 2744; 23126140	1 tabl. zawiera 30 µg etynyloestradiolu i 150 µg lewonorgestrelu.
Rimal | 37615414	1 kaps. twarda zawiera 5 mg lub 10 mg ramiprylu oraz 5 mg  lub 10 mg amlodypiny (w postaci amlodypiny bezylanu).
Ripit | 29495026	1 tabl. powl. zawiera 2,5 mg, 3,75 mg, 5 mg, 7,5 mg lub 10 mg bisoprololu fumaranu co odpowiada 2,12 mg, 3,18 mg, 4,24 mg, 6,36 mg lub 8,48 mg bisoprololu.
Risperidon Vipharm; Risperon; Risset<sup>®</sup> 1 mg; -2 mg; -3 mg; -4 mg; Speridan | 2202968; 2439718; 3019060; 7736849	1 tabl. powl. zawiera 1 mg, 2 mg, 3 mg lub 4 mg rysperydonu.
Risperidone Farmax | 37615008	1 tabl. powl. zawiera 1 mg, 2 mg lub 3 mg rysperydonu.
Rispolept Consta<sup>®</sup> | 1197664	1 fiolka zawiera 25 mg, 37,5 mg lub 50 mg rysperydonu.
Ristaben | 24008199	1 tabl. zawiera sitagliptyny fosforan jednowodny, co odpowiada 25 mg, 50 mg lub 100 mg sitagliptyny.
Ristfor | 24965310	1 tabl. zawiera sitagliptyny fosforan jednowodny równoważny 50 mg sitagliptyny i 1000 mg metforminy chlorowodorku.
Ristidic | 10362612	1 kaps. twarda zawiera 1,5 mg, 3 mg, 4,5 mg lub 6 mg rywastygminy w postaci rywastygminy wodorowinianu.
Rivaldo | 11879478	1 kaps. zawiera 1,5 mg, 3 mg, 4,5 mg lub 6 mg rywastygminy w postaci rywastygminy wodorowinianu.
Rivastigmin NeuroPharma; Rivastigmin Orion | 9923164; 23111972	1 kaps. twarda zawiera 1,5 mg, 3 mg, 4,5 mg lub 6 mg rywastygminy w postaci wodorowinianu rywastygminy.
Rivastigmine Teva | 20482004	1 system transdermalny uwalnia 4,6 mg lub 9,5 mg rywastygminy w ciągu 24 h.
Rocuronium B. Braun | 24811553	1 ml roztw. do wstrzykiwań lub do inf. zawiera 10 mg rokuroniowego bromku.
Roferon<sup>®</sup>-A | 2761	1 amp.-strzyk. 0,5 ml (do jednorazowego podania) zawiera 3 mln, 4,5 mln, 6 mln lub 9 mln j.m. interferonu alfa-2a. 1 wkład do wstrzykiwacza 0,6 ml zawiera 18 mln j.m. interferonu alfa-2a.
Rolicyn<sup>®</sup> | 2763	1 tabl. powl. zawiera 50 mg, 100 mg lub 150 mg roksytromycyny.
Rolpryna SR | 11118398	1 tabl. o przedł. uwalnianiu zawiera 2 mg lub 4 mg lub 8 mg ropinirolu (w postaci ropinirolu chlorowodorku).
Romazic | 12117282	1 tabl. zawiera 5 mg, 10 mg, 20 mg lub 40 mg rozuwastatyny (w postaci soli wapniowej).
Romilast | 23861077	1 tabl. do rozgr. i żucia zawiera 4 mg lub 5 mg montelukastu w postaci montelukastu sodowego.
Ropimol; Ropivacaine IWA | 10419816; 11149628	1 ml roztw. do wstrzyk. zawiera 2 mg, 7,5 mg lub 10 mg ropiwakainy chlorowodorku.
Ropodrin | 19693534	1 tabl. zawiera 2 mg, 4mg lub 8 mg ropinirolu w (postaci chlorowodorku).
Rosucard | 9923340	1 tabl. powl. zawiera 10 mg, 20 mg lub 40 mg rozuwastatyny.
Rosugen; Rosutrox | 12208703; 23074724	1 tabl. powl. zawiera 5 mg, 10 mg, 20 mg lub 40 mg rozuwastatyny.
Rosulip Plus | 26261587	1 kaps. zawiera 10 mg lub 20 mg rozuwastatyny (w postaci rozuwastatyny cynkowej) i 10 mg ezetymibu.
Rosuvastatin Krka | 24042098	1 tabl. powl. zawiera 5 mg, 10 mg, 15 mg, 20 mg, 30 mg lub 40 mg rozuwastatyny (w postaci rozuwastatyny wapniowej).
Rosuvastatin Teva | 9923362	1 tabl. zawiera 5 mg, 10 mg, 20 mg lub 40 mg rozuwastatyny (w postaci rozuwastatyny wapniowej).
Roswera | 11609166	1 tabl. powl. zawiera 5 mg, 10 mg, 15 mg, 20 mg, 30 mg lub 40 mg rozuwastatyny.
Rovamycine<sup>®</sup> | 2767	1 tabl. zawiera 1,5 mln j.m. lub 3 mln j.m. spiramycyny.
Rozacom | 9955348	1 ml roztworu zawiera 22,26 mg chlorowodorku dorzolamidu co odpowiada 20 mg dorzolamidu i 6,83 mg maleinianu tymololu co odpowiada 5 mg tymololu. Substancja pomocnicza o znanym działaniu: benzalkoniowy chlorek 0,075 mg/ml.
Rozex<sup>®</sup> | 2771	1 g kremu, żelu lub emulsji zawiera 7,5 mg metronidazolu.
Roztwór Ringera | 2775	1 ml roztworu zawiera 8,6 mg chlorku sodu, 0,3 mg chlorku potasu i 0,33 mg chlorku wapnia.
Ryspolit | 3019084	1 ml roztworu zawiera 1 mg rysperydonu; 1 tabl. powl. zawiera 1 mg, 2 mg, 3 mg lub 4 mg rysperydonu.
Rytmonorm<sup>®</sup> 150; -300 | 2791	1 tabl. powl. zawiera 150 mg lub 300 mg chlorowodorku propafenonu.
Rywastygmina Apotex | 22208688	Z systemu transdermalnego uwalnia się 4,6 mg lub 9,5 mg rywastygminy przez 24 h.
Sabervel | 13758563	1 tabl. powl. zawiera 75 mg, 150 mg lub 300 mg irbesartanu.
Salbetan | 33168305	1 g roztw. zawiera 0,64 mg betametazonu dipropionianu, co odpowiada 0,5 mg betametazonu, i 20 mg kwasu salicylowego.
Salbutamol WZF | 71515	1 tabl. zawiera 2 mg lub 4 mg salbutamolu w postaci salbutamolu siarczanu.
Salmex | 18278683	1 dawka inhalacyjna zawiera 100 µg, 250 µg lub 500 µg flutykazonu propionianu (mikronizowanego) i 50 µg salmeterolu (w postaci salmeterolu ksynafonianu, mikronizowanego).
Salofalk<sup>®</sup> 250; -500 | 32270261	1 czopek zawiera 250 lub 500 mg mesalazyny.
Sandimmun Neoral<sup>®</sup> | 2828	1 kaps. zawiera 10 mg, 25 mg, 50 mg lub 100 mg cyklosporyny. 1 ml roztworu doustnego zawiera 100 mg cyklosporyny.
Sandostatin<sup>®</sup> | 2830	1 amp. po 1 ml zawiera 50 µg lub 100 µg oktreotydu (w postaci oktreotydu octanu).
Sandostatin<sup>®</sup> Lar<sup>®</sup> | 10655528	1 fiolka zawiera 10 mg, 20 mg lub 30 mg oktreotydu (w postaci oktreotydu octanu).
Sastium | 37067338	1 tabl. powl. zawiera sertraliny chlorowodorek w ilości odpowiadającej 50 mg lub 100 mg sertraliny.
Scopolan<sup>®</sup> compositum | 2842	1 tabl. draż. zawiera 10 mg hioscyny butylobromku i 250 mg metamizolu sodowego jednowodnego.
Seasonique | 27341847	1 różowa tabl. powl. zawiera 150 µg lewonorgestrelu i 30 µg etynyloestradiolu. 1 biała tabl. powl. zawiera 10 µg etynyloestradiolu.
Sectral<sup>®</sup> | 2847	1 tabl. powl. zawiera 200 mg lub 400 mg acebutololu w postaci acebutololu chlorowodorku.
Selmet | 23861080	1 tabl. zawiera 50 mg lub 100 mg metoprololu winianu.
Septanest z adrenaliną 1:100 000 | 11149864	1 wkład o pojemności 1,8 ml zawiera 72 mg artykainy chlorowodorku i 0,018 mg adrenaliny.
Septanest z adrenaliną 1:200 000 | 11149868	1 wkład o pojemności 1,8 ml zawiera 72 mg artykainy chlorowodorku i 9 µg adrenaliny.
Serdolect<sup>®</sup> | 3074291	1 tabl. powl. zawiera 4 mg, 12 mg lub 16 mg sertyndolu.
Serevent<sup>®</sup>; -Dysk | 2870	1 dawka zawiera 25 µg lub 50 µg  salmeterolu.
Sertagen; Setaloft | 2565543; 4387403	1 tabl. powl. zawiera 50 mg lub 100 mg chlorowodorku sertraliny.
Sertralina Krka | 12208811	1 tabl. powl. zawiera 50 mg lub 100 mg sertraliny w postaci sertraliny chlorowodorku.
Sertranorm | 11108136	1 tabl. powl. zawiera 50 mg lub 100 mg sertraliny (w postaci chlorowodorku).
Servenon | 10974630	1 tabl. powl. zawiera 10 mg, 15 mg lub 20 mg escytalopramu (w postaci szczawianu).
Siarczan protaminy 1% | 2614	1 amp. (5 ml) zawiera 50 mg siarczanu protaminy i 5 ml wody do wstrzykiwań.
Signifor | 16466529	1 fiol. zawiera 20 mg, 40 mg lub 60 mg pasyreotydu (w postaci embonianu pasyreotydu).
Sildenafil Actavis | 12478819	1 tabl. powl. zawiera 50 mg lub 100 mg syldenafilu, w postaci cytrynianu syldenafilu.
Sildenafil Medana | 9931490	1 tabl. zawiera 50 mg lub 100 mg syldenafilu w postaci cytrynianu.
Sildenafil Pfizer | 11118441	1 tabl. powl. zawiera 25 mg, 50 mg lub 100 mg syldenafilu, w postaci syldenafilu cytrynianu.
Sildenafil SymPhar | 13879969	1 tabl. zawiera 50 mg lub 100 mg syldenafilu (w postaci cytrynianu).
Simbrinza | 38251359	1 ml zawiesiny zawiera 10 mg brynzolamidu i 2 mg brymonidyny winianu, co odpowiada 1,3 mg brymonidyny.
Simcovas; Simvagen 20; -40; Simvastatin Genoptim; Simvastatinum 123ratio (SimvaTeva) | 5128914; 5712996; 11149970; 18672875	1 tabl. powl. zawiera 20 mg lub 40 mg symwastatyny.
Simgal; Simratio 10; -20; -40; SimvaHEXAL 10; -20; -40; Simvachol<sup>®</sup> | 2888; 2892; 364256; 364294	1 tabl. powl. zawiera 10 mg, 20 mg lub 40 mg simwastatyny.
Simorion; Sistat | 10481000; 29495350	1 tabl. powl. zawiera 10 mg, 20 mg, 40 mg lub 80 mg symwastatyny.
Simponi | 16641725	1 wstrzykiwacz lub amp.-strzyk. 0,5 ml zawiera 50 mg golimumabu.
Simvacard<sup>®</sup> 10; -20; -40 | 463026	1 tabl. zawiera 10 mg, 20 mg lub 40 mg simwastatyny.
Simvacor<sup>®</sup> | 92265	1 tabl. powl. zawiera 10 mg lub 20 mg simwastatyny.
Simvastatin Krka | 32111848	1 tabl. powl. zawiera odpowiednio 10 mg lub 20 mg symwastatyny.
Simvastatin Pfizer | 10954968	1 tabl. powl. zawiera 5 mg, 10 mg, 20 mg lub 40 mg symwastatyny.
Sinemet<sup>®</sup> CR 200/50 | 2895	1 tabl. o zmodyfikowanym uwalnianiu zawiera 200 mg lewodopy i 50 mg karbidopy.
Siofor<sup>®</sup> 500; -850; -1000 | 2900	1 tabl. powl. zawiera 500 mg, 850 mg lub 1000 mg chlorowodorku metforminy.
Skudexa<sup>®</sup> | 33554845	1 tabl. zawiera: 75 mg tramadolu chlorowodorku i 25 mg deksketoprofenu.
Sobycor | 22686191	1 tabl. powl. zawiera 2,5 mg, 5 mg lub 10 mg bisoprololu fumaranu.
Solian - (IR); Solian<sup>®</sup> | 2930; 32936683	1 tabl. zawiera 100 mg lub 200 mg amisulprydu. 1 tabl. powl. zawiera 400 mg amisulprydu.
Solpadeine | 23608681	1 tabl., kaps. lub tabl. musująca zawiera 500 mg paracetamolu, 8 mg fosforanu kodeiny i 30 mg kofeiny.
Solu-Medrol | 2935	1 fiol. zawiera 40 mg, 125 mg, 250 mg, 500 mg lub 1000 mg metyloprednizolonu w postaci soli sodowej bursztynianu.
Sopodorm 5; -15 | 11150122	1 amp. zawiera 2 mg, 5 mg lub 15 mg midazolamu postaci midazolamu chlorowodorku.
Sortis<sup>®</sup> 10; -20; -40; -80 | 2947	1 tabl. powl. zawiera 5 mg, 10 mg, 20 mg, 40 mg lub 80 mg atorwastatyny. 1 tabl. do rozgr. i żucia zawiera 5 mg lub 10 mg atorwastatyny.
Sortis<sup>®</sup> 10; -20; -40; -80 - (IR); Sortis<sup>®</sup> 10; -20; -40; -80 - (IR) | 37275914; 37544936	1 tabl. powl. zawiera 20 mg, 40 mg lub 80 mg atorwastatyny. 1 tabl. do rozgr. i żucia zawiera 10 mg atorwastatyny.
Spamilan<sup>®</sup> - (IR) | 22206251	1 tabl. zawiera 5 mg lub 10 mg buspironu chlorowodorku.
Spamilan<sup>®</sup>; Spamilan<sup>®</sup> - (IR) | 6984299; 23121257	1 tabl. zawiera 5 mg lub 10 mg chlorowodorku buspironu.
Spasmalgon | 2952	1 ml roztworu do wstrzykiwań zawiera 500 mg metamizol sodu, 2 mg pitofenonu chlorowodorku i 0,02 mg fenpiweryny bromku.
Spasticol | 2955	1 czopek (1,5 g) zawiera 15 mg wyciągu suchego standaryzowanego z liścia pokrzyku i 40 mg papaweryny chlorowodorku.
Spedra | 21190269	1 tabl. zawiera 50 mg, 100 mg lub 200 mg awanafilu.
Spersallerg<sup>®</sup> | 2957	1 ml kropli zawiera 0,5 mg antazoliny chlorowodorku i 0,4 mg tetryzoliny chlorowodorku.
Sprycel | 6497767	1 tabl. powl. zawiera 20 mg, 50 mg, 70 mg, 80 mg, 100 mg lub 140 mg dazatynibu (w postaci jednowodzianu).
Statorva | 11611716	1 tabl. powl. zawiera 30 mg, 60 mg lub 80 mg atorwastatyny w postaci soli wapniowej.
Staveran<sup>®</sup> | 2968	1 tabl. powl. zawiera 40 mg, 80 mg lub 120 mg werapamilu chlorowodorku.
Stediril 30 | 2969	1 tabl. draż. zawiera 30 µg etynyloestradiolu i 150 µg lewonorgestrelu.
Steglatro | 40090389	1 tabl. zawiera 5 mg lub 15 mg ertugliflozyny (w postaci kwasu L-piroglutaminowego ertugliflozyny).
Steglujan | 40090463	1 tabl. zawiera 5 mg lub 15 mg ertugliflozyny (w postaci kwasu L-piroglutaminowego ertugliflozyny) oraz 100 mg sitagliptyny (w postaci sitagliptyny fosforanu jednowodnego).
Steri-Neb Ipratropinum | 6450039	1 ml roztworu do nebulizacji zawiera 250 µg lub 500 µg bromku ipratropiowego.
Stocrin<sup>®</sup> | 2975	1 ml roztworu doustnego zawiera 30 mg efawirenzu. 1 kaps. twarda zawiera 50 mg, 100 mg lub 200 mg efawirenzu. 1 tabl. powl. zawiera 600 mg efawirenzu.
Storvas CRT | 20443460	1 tabl. powl. zawiera 10 mg, 20 mg, 40 mg lub 80 mg atorwastatyny w postaci soli wapniowej trójwodnej.
Strattera | 3014291	1 kaps. zawiera chlorowodorek atomoksetyny w ilości odpowiadającej 10 mg, 18 mg, 25 mg, 40 mg lub 60 mg atomoksetyny.
Streptase<sup>®</sup> 250 000; -1 500 000 | 24772997	1 fiol. zawiera 250 000 j.m. lub 1 500 000 j.m. streptokinazy.
Stribild | 21188663	1 tabl. powl. zawiera 150 mg elwitegrawiru, 150 mg kobicystatu, 200 mg emtrycytabiny oraz 245 mg tenofowiru dizoproksylu (co odpowiada 300 mg fumaranu tenofowiru dizoproksylu lub 136 mg tenofowiru).
Subcuvia | 11150402	1 fiolka 5 ml zawiera 0,8 g lub 10 ml zawiera 1,6 g immunoglobuliny ludzkiej normalnej.
Sulfasalazin Krka; -EN | 3003	1 tabl. lub tabl. powl. zawiera 500 mg sulfasalazyny.
Sulpiryd Teva | 12005803	1 kaps. zawiera 50 mg lub 100 mg sulpirydu. 1 tabl. zawiera 200 mg sulpirydu.
Sumamigren<sup>®</sup>; Sumamigren<sup>®</sup> - (IR); Sumamigren<sup>®</sup> - (IR) | 241221; 37285586; 37558957	1 tabl. powl. zawiera 50 mg lub 100 mg sumatryptanu w postaci 70 mg lub 140 mg bursztynianu sumatryptanu.
Sumigra 50; -100; Sumigra 50; -100 - (IR); Sumigra 50; -100 - (IR) | 1793128; 37280160; 37550907	1 tabl. powl. zawiera 70 mg lub 140 mg sumatryptanu bursztynianu, co odpowiada 50 mg lub 100 sumatryptanu.
Sumilar | 24780649	1 kaps. twarda zawiera 5 mg lub 10 mg ramiprylu oraz 5 mg lub 10 mg amlodypiny.
Sutent | 10496288	1 kaps. zawiera jabłczan sunitynibu w ilości odpowiadającej 12,5 mg, 25 mg lub 50 mg sunitynibu.
Suvardio | 10481017	1 tabl. powl. zawiera 5 mg, 10 mg, 20 mg lub 40 mg rozuwastatyny w postaci soli wapniowej rozuwastatyny.
Suvardio Plus | 39502967	1 tabl. zawiera 5 mg, 10 mg lub 20 mg rozuwastatyny w postaci rozuwastatyny wapniowej oraz 10 mg ezetymibu.
Sylvie 20; -30<sup>®</sup> | 7175596	1 tabl. drażowana zawiera 20 µg lub 30 µg etynyloestradiolu i 75 µg gestodenu.
Symazide MR | 19683941	1 tabl. o zmodyf. uwalnianiu zawiera 30 mg lub 60 mg gliklazydu.
Symbicort<sup>®</sup> Turbuhaler<sup>®</sup> | 213739	1 dawka inhalacyjna zawiera 80 µg, 160 µg lub 320 µg budezonidu mikronizowanego i 4,5 µg lub 9 µg formoterolu fumaranu dwuwodnego.
Symelon | 11879718	1 kaps. twarda zawiera: rywastygminy wodorowinian w ilości odpowiadającej 1,5 mg, 3,0 mg, 4,5 mg lub 6 mg rywastygminy.
Symescital | 25768458	1 tabl. zawiera 5 mg lub 10 mg escytalopramu (postaci szczawianu).
Symfaxin ER<sup>®</sup> | 4434369	1 kaps. o przedłużonym uwalnianiu zawiera chlorowodorek wenlafaksyny odpowiadający 37,5 mg, 75 mg lub 150 mg wenlafaksyny.
Symformin XR | 39255050	1 tabl. o przedłużonym uwalnianiu zawiera 500 mg, 750 mg lub 1000 mg metforminy chlorowodorku, co odpowiada 390 mg, 585 mg lub 780 mg metforminy.
Symibace<sup>®</sup> | 9918421	1 tabl. powl. zawiera 2,5 mg lub 5 mg cylazaprylu w postaci cylazaprylu jednowodnego.
Symleptic<sup>®</sup> | 8149932	1 kaps. twarda zawiera 100 mg lub 300 mg gabapentyny.
Symlukast 4; -5; -10 | 11077052	1 tabl. do rozgr. i żucia zawiera 4 mg lub 5 mg oraz 1 tabl. powl. zawiera 10 mg montelukastu w postaci montelukastu sodowego.
Symquel<sup>®</sup> XR | 20859297	1 tabl. zawiera 50 mg, 200 mg, 300 mg lub 400 mg kwetiapiny (w postaci fumaranu kwetiapiny).
Symtram | 23101250	1 tabl. zawiera 37,5 mg lub 75 mg tramadolu chlorowodorku i 325 mg lub 650 paracetamolu.
Symtuza | 39288005	1 tabl. powl. zawiera 800 mg darunawiru (w postaci etanolanu), 150 mg kobicystatu, 200 mg emtrycytabiny i 10 mg alafenamidu tenofowiru (w postaci fumaranu).
Synagis | 368626	1 fiolka zawiera 50 mg lub 100 mg paliwizumabu.
Syndi-35<sup>®</sup> | 4317604	1 tabl. zawiera 2 mg cyproteronu octanu i 35 µg etynyloestradiolu.
Syntarpen<sup>®</sup> | 3031	1 fiolka zawiera 500 mg lub 1 g kloksacyliny w postaci soli sodowej.
Synvisc<sup>®</sup> | 3033	1 strzykawka (2 ml) zawiera 16 mg polimeru hylanowego (hylan A - ciecz i hylan B - żel).
Systen<sup>®</sup> Conti | 3038	1 plaster zawiera 3,2 mg zmikronizowanego estradiolu w postaci półwodzianu (co odpowiada 3,1 estradiolu) i 11,2 mg zmikronizowanego octanu noretisteronu (co odpowiada 9,82 mg noretisteronu). W ciągu 24 h uwalnia się 50 µg estradiolu i 170 µg octanu noretisteronu.
Tabcin<sup>®</sup> Trend | 6081134	1 kaps. miękka zawiera 2 mg chlorfenyraminy maleinianu, 30 mg pseudoefedryny chlorowodorku i 250 mg paracetamolu.
Tacefur; Tarsime | 26303660; 39244515	1 tabl. zawiera 250 mg lub 500 mg cefuroksymu w postaci cefuroksymu aksetylu.
TachoSil<sup>®</sup> | 8390440	1 cm<sup>2</sup> gąbki leczniczej zawiera 5,5 mg fibrynogenu ludzkiego i 2 j.m. trombiny ludzkiej.
Tacni | 11121423	1 kaps. twarda produktu zawiera 0,5 mg, 1 mg lub 5 mg takrolimusu.
Tafen<sup>®</sup> Nasal | 3056	1 dawka odmierzona aerozolu do nosa, zawiesiny zawiera 32 µg, 50 µg lub 64 µg budezonidu.
Tafinlar | 26475725	1 kaps. twarda zawiera 50 mg lub 75 mg dabrafenibu w postaci mezylanu dabrafenibu.
Taliximun | 11150616	1 kaps., twarda zawiera 0,5 mg, 1 mg lub 5 mg takrolimusu.
Talvosilen<sup>®</sup>; -forte | 3063	1 tabl. zawiera 500 mg paracetamolu oraz 20 mg kodeiny fosforanu półwodnego. 1 kaps. zawiera 500 mg paracetamolu oraz 30 mg kodeiny fosforanu półwodnego.
Tamoxifen-Ebewe 10; -20 | 182987	1 tabl. zawiera 10 mg lub 20 mg tamoksyfenu.
Tanatril | 311644	1 tabl. zawiera 5 mg, 10 mg lub 20 mg imidaprilu chlorowodorku.
Tarceva<sup>®</sup> | 2990266	1 tabl. powl. zawiera 25 mg, 100 mg lub 150 mg chlorowodorku erlotynibu.
Targocid<sup>®</sup> | 3082	1 fiolka zawiera 200 mg lub 400 mg teikoplaniny.
Tarka<sup>®</sup> | 3085	1 tabl. o zmodyf. uwalnianiu zawiera 180 mg werapamilu chlorowodorku i 2 mg trandolaprylu.
Taromentin<sup>®</sup> | 10481120	1 ml zaw. doustnej zawiera 80 mg amoksycyliny w postaci amoksycyliny trójwodnej oraz 11,4 mg kwasu klawulanowego w postaci klawulanianu potasu.
Taromentin<sup>®</sup> | 158634	1 tabl. powl. zawiera 500 mg amoksycyliny w postaci amoksycyliny trójwodnej oraz 125 mg kwasu klawulanowego w postaci klawulanianu potasu.
Taromentin<sup>®</sup> | 17077666	1 tabl. powl. zawiera 875 mg amoksycyliny w postaci amoksycyliny trójwodnej oraz 125 mg kwasu klawulanowego w postaci klawulanianu potasu.
Taromentin<sup>®</sup> | 17088966	1 fiolka zawiera 2000 mg amoksycyliny w postaci soli sodowej oraz 200 mg kwasu klawulanowego w postaci klawulanianu potasu.
Taromentin<sup>®</sup> | 3086	1 fiolka zawiera 500 mg lub 1000 mg amoksycyliny w postaci amoksycyliny sodowej oraz 100 mg lub 200 mg kwasu klawulanowego w postaci klawulanianu potasu.
Tasigna | 5378621	1 twarda kaps. zawiera 150 mg lub 200 mg nilotynibu (w postaci jednowodnego chlorowodorku).
Tazocin | 3098	1 fiolka zawiera 2 g lub 4 g piperacyliny (w postaci soli sodowej) oraz 0,25 g lub 0,5 g tazobaktamu (w postaci soli sodowej).
Td-pur | 11150680	1 dawka (0,5 ml) zawiera nie mniej niż: 20 j.m. toksoidu tężcowego i 2 j. m. toksoidu błoniczego.
Tecfidera | 26250106	1 kaps. zawiera 120 mg lub 240 mg fumaranu dimetylu.
Tegretol<sup>®</sup>; -CR 200; -CR 400 | 3102	1 tabl. o zmodyfikowanym uwalnianiu zawiera 200 mg lub 400 mg karbamazepiny. 1 ml syropu zawiera 20 mg karbamazepiny.
